label,text,text_length
0.0,* will be september by then!,28
0.0,"good good, billy mates all gone. just been jogging, again! did enjoy concert?",77
0.0,"superb thought- \be grateful that u dont have everything u want. that means u still have an opportunity to be happier tomorrow than u are today.\"":-)""",150
0.0,hey... very inconvenient for your sis a not huh?,48
0.0,should i tell my friend not to come round til like  &lt;#&gt; ish?,66
0.0,\its ur luck to love someone. its ur fortune to love the one who loves u. but,77
0.0,it didnt work again oh. ok goodnight then. i.ll fix and have it ready by the time you wake up. you are very dearly missed have a good night sleep.,146
1.0,"your june stats  it ' s absolutely true . you will get emails like  this very soon .  quickly , send me an email and you will  get real com . miss . ion emails with this  subject line and a big , big comm _ ission  pa . yments from all the bus _ inesses you  pro _ mote .  to pro . ve it , for a limit / ed per _ iod i will  give . you 10 sign _ ups ( that will p . a . y . to  j . o . i . n . your bus . in . ess ) and i will not ask  you for a sin . gle cent / penny to get you  star - ted . use these to gen _ erate an  in . stant in . com _ e .  only the first 10 replies get 10 paid _  signups .  then sitback & watch the _ sign _ ups  join _ you inst _ antly in their droves and  without you having to do much _ at all .  at the end of march you will get  comm _ ission state _ ments showing that  you have ear . ned tens _ of thou _ s _ ands  of doll _ ars from your existing bus . . iness .  oppo . rtun . it . ies .  miss . this and def _ in . it . ely missout on  the ea - sie . st and fas . test mo . ney that  you will ever ma . ke from your bu . sin _ ess  opp . or - tuni . ty  email me on earnbigmoney @ tiscali . co . uk  please put "" yes "" in the subject line .  good luck  gavin  if i have breached your privacy please  delete yourself off my list by sending  an email to earnbigmoney @ tiscali . co . uk  with "" d "" in the subject line .",1356
0.0,she went to attend another two rounds today..but still did't reach home..,73
1.0,"get big money at this casino site  click here to get your free  $ 500  $ $ $ maxim sportsbook and casino are proud to announce  that you get up to $ 500 with every new casino and sportsbook account  created $ $ $  $ $ $ we will also honour a free 2 - 3 night vacation for you  and a loved one . that ' s right ! . . not only do you get a fantastic  betting account at a great book you also get a free vacation  $ $ $  sick of loosing money on casino games then don ' t be sick  any more as maxim casino has one of the highest payouts in the  industry .  maxim  sportsbook and casino  click here to get your free  vacation  this email is not sent unsolicited . you opted - in with cnn - si . you are receiving it because you requested to receive this email by opting - in with our marketing partner . you will receive notices of exciting offers , products , and other options ! however , we are committed to only sending to those people that desire these offers . if you do not wish to receive such offers  click here . or paste the following into any browser : http : / / 65 . 162 . 84 . 5 / perl / unsubscribe . pl ? s = to remove your email name from our list . you may contact our company by mail at 1323 s . e . 17 th street , suite number 345 , ft . lauderdale , fl 33316",1277
1.0,"all graphics software available , cheap oem versions .  good morning ,  we we offer latest oem packages of all graphics and publishinq software from corel , macromedia , adobe and others .  $ 80 adobe photoshop 8 . 0 / cs  $ 140 macromedia studio mx 2004  $ 120 adobe acrobat 7 . 0 professional  $ 150 adobe premiere pro 1 . 5  $ 90 corel desiqner 10  $ 90 quickbooks 2004 professional edition  $ 75 adobe pagemaker 7 . 0  $ 70 xara x vl . 1  $ 75 adobe audition 1 . 5  $ 90 discreet 3 d studio max 7  $ 115 adobe golive cs  $ 135 adobe after effects 6 . 5 standard  $ 45 adobe premiere elements  $ 125 corel painter lx  $ 80 adobe liiustrator cs  $ 80 adobe indesiqn cs  $ 240 adobe creative suite  $ 140 adobe framemaker 7 . 1  $ 50 uiead cooi 3 d production studio 1 . 0 . 1  $ 90 alias motion buiider 6 professionai  $ 30 quicken 2004 premier home & biz  $ 30 adobe photoshop elements 3 . 0  $ 110 adobe premiere pro 7 . 0  learn more . . .  sincerely ,  florentina",970
1.0,a friendly professional online pharmacy focused on you !  enjoy having sex !  the jungle is dark but full of diamonds . . .  ignorance is not innocence but sin .  i would fain die a dry death .,193
0.0,yes.he have good crickiting mind,32
1.0,"have you checked the latest - weekly special yet ?  desire to secure effective alleviations at minor costs ? can i s . ave on  rxmedications like others ?  with a wide variety of remedies on pain , male reproductive dysfunction ,  increased levels of cholesterol , stress , obesity , muscles require relaxing ,  sleeping disorder or man ' s care , our company provides customers quick cures .  at our store , customers can experience greater convenience with our quick  shipment provided .  make sure you check our site for the current weekly highlighted items .  it is a simple choice for quick and professional case profile review .  gratis !  http : / / int . t . newworldtoenter . com / gvj /  all the bestddeals are avail - able at our chemist - site ! have a check !  ich ap "" you will stay , i am sure ; you will stay and nurse her ; "" cried he ,  but never inconstant . you alone have brought me to bath .  artments are usually announced i n manuscript , as being to let . )  we were greatly overcome a turning to her and speaking with a glow , and yet  a gentleness ,  t parting ; and if ever 7 , in my life , i have had a v 2 oid made in my  heart , i h ad on",1169
1.0,"i am interested in buy ad space .  hi i hope all is well , i am interested in buy ad space . we are looking for premier publishers that can deliver high quality us traffic , which is why i have contacted you . all our cpm impression counts are raw , not based off unique , which raises the effective cpm . our ecpm rate is 10 - 1 , no one in the industry can beat that ! for this campaign i have a large budget and i would love to allocate a few thousand dollars for a test campaign . for reporting , we have partnered with zedo , so you will know what you are making in real - time . we work with over 100 publishers and we are looking to schedule a budget for our key players to carry over into 2006 . platinum ad network is always looking for elite publishers . i ' d love to discuss with you further about the synergies our companies might have .  thanks ,  michael mathews  media buyer  platinum ad network  mmathews @ platinumadnetworks . com",949
1.0,<forwarded from 88877>free entry into our å£250 weekly comp just send the word enter to 88877 now. 18 t&c www.textcomp.com,122
0.0,alex says he's not ok with you not being ok with it,51
0.0,asking do u knw them or nt? may be ur frnds or classmates?,58
1.0,"get 3 lions england tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. tones 3gbp network operator rates apply.",156
0.0,ok.. ìï finishing soon?,23
0.0,haf u eaten? wat time u wan me 2 come?,38
1.0,"any med for your girl to be happy !  your girl is unsatisfied with your potency ? don ' t wait until she finds another men !  click here to choose from a great variety of llcensed love t @ bs ! best pri $ es , fast shippinq and quaranteed effect ! here you buy it riqht from warehouse !  the store is verlfied by bbb and approved by vlsa !",340
0.0,good words.... but words may leave u in dismay many times.,58
0.0,you still coming tonight?,25
0.0,hi.:)technical support.providing assistance to us customer through call and email:),83
1.0,"watch this penny stox trade  big news expected . this should invoke large gains .  this stox will explode . do not wait until it is too late .  new news expected this comming week . expected 7 day price $ 9 . 00  ( sym . bol : cwtd . ob )  price : $ 2 . 17  short term target : $ 10 - $ 13  12 month target : $ 24  press release  china world trade corporation announced strategic partnership with the  foundation for globalization cooperation  tuesday june 7 , 8 : 20 am et  tianhe , guangzhou , china , june 7 / xinhua - prnewswire / - - china world trade  corporation ( otc bulletin board : cwtd . ob - news ) , announced today that the  ceo clubs china limited ( "" ceo clubs "" ) , a subsidiary of cwtc , signed a strategic  alliance agreement with the foundation for globalization cooperation ( ' ' fgc ' ' ) .  under the agreement , ceo clubs will represent fgc for merchandising and selecting  sponsors under certain conditions for the world culture diversification forum  and the third global cooperation forum , which will be held in november 2005 ,  in hangzhou , china .  china world trade corporation co - hosts the 2005 guangdong , hong kong ,  macau wtcs golf tournament  a $ 1 , 000 dollar investment could yield a $ 5 , 000 dollar profit in just  one trade if you trade out at the top . cwtd . ob should be one of the most  profitable stocks to trade this year . in this range the stock has  potential to move in either direction in bigs wings . this means you  should be able to buy at the lows and sell at the highs for months  to come  you could make $ $ $ thousands of dollars $ $ $ trading .  chms over and over again .  cwtd . ob is also on the reg sho threshold list , this means someone is short  the stock . any significant volume spike in cwtd . ob could yield drastic  results . if the people that are short have to cover , they will be buying  the shares from you at higher prices . this makes this stock a triple  play for profits ! ! !  for pennies you can participate in a stock that could yield results over  and over again just based on the trading patterns .  if the company is able to effectuate it . s business model , watch out ! ! !  we could see a great story in the making .  good luck and trade out at the top ! ! ! !  disclaimer :  information within this email contains "" forwardlooking statements "" within  the meaning of section 27 aof the securities act of 1933 and section 21 b of  thesecurities exchange act of 1934 . any statements that express or involve  discussions with respect to predictions , expectations , beliefs ,  plans , projections , objectives , goals , assumptions or future events or  performance are not statements of historical fact and may be "" forward  looking statements . "" forwardlooking statements are based on  expectations , estimates and projections at the time the statements are made  that involve a number of risks and uncertainties which could cause actual  results or events to differ materially from those presently anticipated .  forward looking statements in this action may be identified through the use  of words such as "" projects "" , "" foresee "" , "" expects "" , "" will , "" "" anticipates , ""  "" estimates , "" "" believes , "" understands "" or that by statements indicating  certain actions "" may , "" "" could , "" or "" might "" occur . risk factors include  general economic and business conditions , the ability to acquire and develop  specific projects , the ability to fund operations and changes in consumer  and business consumption habits and other factors overwhich the company has  little or no control . the publisher of this newsletter does not represent  that the information contained in this message states all material facts or  does not omit a material fact necessary to make the statements therein not  misleading . all information provided within this email pertaining to  investing , stocks , securities must be understood as information provided and  not investment advice . the publisher of this newsletter advises all readers  and subscribers to seek advice from a registered professional securities  representative before deciding to trade in stocks featured within this  email . none of the material within this report shall be construed as any  kind of investment advice or solicitation . many of these companies are on  the verge of bankruptcy . you can lose all your money by investing in this  stock . we urge you to read the company ' s sec filings now , before you invest .  the publisher of this newsletter is not a registered invstment advisor .  subscribers should not view information herein as legal , tax , accounting or  investment advice . in compliance with the securitiesact of 1933 , section  17 ( b ) , the publisher of this newsletter is contracted to receive six hundred  thousand free trading shares from a third party , not an officer , director or  affiliate shareholder for the circulation of this report . be aware of an  inherent conflict of interest resulting from such compensation due to the  fact that this is a paid advertisement and is not without bias . the party  that paid us has a position in the stock they will sell at anytime without  notice . this could have a negative impact on the price of the stock , causing  you to lose money . all factual information in this report was gathered from  public sources , including but not limited to sec filings , company websites  and company press releases . the publisher of this newsletter believes this  informationto be eliable but can make no guarantee as to its accuracy or  completeness . use of the material within this email constitutes your  acceptance of these terms .",5662
0.0,i have 2 docs appointments next week.:/ i'm tired of them shoving stuff up me. ugh why couldn't i have had a normal body?,121
0.0,there are many company. tell me the language.,45
0.0,"what will we do in the shower, baby?",36
0.0,some are lasting as much as 2 hours. you might get lucky.,57
0.0,my uncles in atlanta. wish you guys a great semester.,53
0.0,short but cute: \be a good person,33
1.0,"levltrra , xana , merldll  hello , try this revolutionary product , cialis soft tabs .  cialis soft tabs is the new impotence treatment drug that everyone  is talking about . soft tabs acts up to 36 hours , compare this to  only two or three hours of viagra action ! the active ingredient is  tadalafil , same as in brand cialis .  want cheap cialis and other meds ?  no embarasing doctors visits !  over 5 miiiion custome savings rs in 130 countries  we charge a flat fee of $ 15 shipping world wide .  all orders will be processed and dispatched within 24 hrs . via express mail .  world delivery takes 7 - 14 days  so look here and save ! http : / / osseously . net / index . php ? cid  to be taken out , go here  7131",721
0.0,so u workin overtime nigpun?,28
0.0,send me yetty's number pls.,27
0.0,hi. i'm sorry i missed your call. can you pls call back.,56
0.0,on the way to office da..,25
0.0,"nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash",123
0.0,wow didn't think it was that common. i take it all back ur not a freak! unless u chop it off:-),95
0.0,at 7 we will go ok na.,22
0.0,"corrected : new update on ppi model for inflation book  dear all ,  i followed up on the suggestions at the conference call as follows : -  1 ) use less data  unfortunately , kicking out only 1990 makes the overall equation a lot less  robust , in fact dramatically so , and so eliminates the possibility of using  less data . the model tested was the rpi ( month + 15 ) ppi pre - empts the moves in rpi by about 8 months . the  magnitude of the oscillations is also reduced . this shows that if we had  more detail in our rpi forward curve , then the ppi model would reflect those  peaks and humps adequately .  conclusion  i therefore propose that we use the model that incorporates rpi , rpi [ t + 15 ]  and deviations of brent crude from long - term average . the new model is  plotted below in burgundy and can be compared to the old ppi which is  depicted in blue .  the new model achieves the two main objectives of the ppi curve : it is  significantly more robust and stable than the existing one , and it is  considerably less sensitive to the input coefficients , which results in us  having more confidence in our monthly p it was found that deviations of dated brent crude from the  long - term average of $ 18 . 80 was the best form of the variable to use ( for  predictions the brent forward curve produced by the global products group is  used ) . the three new equations developed were : -  pllu ( t ) = a . rpi ( t ) + b . rpi ( t + n ) + c . ( datedbrentcrude - 18 . 8 ) + constant ,  where n is 14 , 15 or 16  [ reddish curves ]  r - squared approx 0 . 49  f - stat approx 32  the chart below shows what our projected pllu curve would be given this  equation , and also the three best relations from before which were based upon  current and future rpi :  pllu ( t ) = a . rpi ( t ) + b . rpi ( t + n ) + constant , where n is 14 , 15 or 16  [ greenish curves ]  r - squared approx 0 . 47  f - stat approx 45  comparison of models  as you can see , the two equations differ in the very short - term and very  long - term ; the inclusion of deviations of brent crude leads to short - term  predictions of 3 . 0 % to 3 . 2 % over the next six months . the greenish curves  predict pllu in the range of 2 . 5 % to 2 . 8 % over the next six months .  the curves are then very similar until 2009 , when the models including crude  break - away to the upside , relative to the falling rpi curve . the model based  purely on rpi hugs the rpi curve much more closely in the longer term . this  is only important to the extent that we have large positions beyond 2009  ( which we don ' t ) .  suggestion  what could be useful now is a differently - specified model designed to  forecast only the next 3 months , using auto - regressive or auto - regressive  error terms . this model would be far more accurate in the near - term , and we  could include this information onto the front of this long - term model . this  may be useful , despite the fact that most of our exposure is in future time  buckets .  back - testing  all the models give similar visual and statistical performance over the data  sample used ( based mainly on 1990 s "" new paradigm "" economy ) .  hopefully we can discuss these and other points later in the tele - conference ;  your ideas on this would be appreciated .  regards ,  anjam  x 35383",3329
0.0,"that's what i love to hear :v see you sundayish, then",53
0.0,"re : lacima energy and weather derivatives courses by clewlow and  strickland  julie ,  a few issues .  1 . i would like to register 2 members of my group for both courses ( in  houston ) :  a . paulo issler  b . alex huang  i shall attend the course on weather only .  2 . i have started the process to issue a check for 5 , 000 aud for lacima .  shirley sent you an update on this . the 2 nd installment comes from the budget  of our  office in australia . i shall talk to paul quilkey today about it . please , let  me know if there is any delay .  3 . the book will be used as textbook for the class i shall be teaching at  rice .  rice univ bookshop is placing an order .  4 . i would like to order 50 copies for my group . what is the ebst  way to place the order ? can we pay in us dollars ?  vince  "" julie "" on 11 / 12 / 2000 02 : 05 : 40 pm  to :  cc :  subject : lacima energy and weather derivatives courses by clewlow and  strickland  please find attached information ? for our next two courses and workshops : ?  energy derivatives : ? pricing and risk management and  weather derivatives , which will be conducted in houston and in london in feb  / march 2001 . ? instructors will be dr les clewlow and dr chris strickland .  ?  because the course requires intense interaction , the courses will be ? limited  to a maximum of 15 people , so early registration is encouraged .  ?  if you require further information , or would like to register for either or  both ? courses , please contact me via this email or our web site , ? www .  lacimagroup . com  - energy . pdf  - weather . pdf",1600
0.0,once free call me sir. i am waiting for you.,44
0.0,"oh, yes, i've just been a little under the weather so i've kind of been coccooning at home",90
1.0,"are you ready to get it ?  hello !  viagra is the # 1 med to struggle with mens ' erectile dysfunction .  like one jokes sais , it is stronq enouqh for a man , but made for a woman ; - )  orderinq viaqra online is a very convinient , fast and secure way !  millions of people do it daily to save their privacy and money  order here . . .",338
0.0,dad went out oredi...,22
0.0,"re : vacation  shirley ,  no problem .  vince  shirley crenshaw  03 / 14 / 2001 07 : 47 am  to : vince j kaminski / hou / ect @ ect  cc : anita dupont / na / enron @ enron , kevin g moore / hou / ect @ ect , leann  walton / na / enron @ enron  subject : vacation  vince :  if it is ok , i would like to take friday , april 6 th as a vacation day .  also , just a reminder i will be on vacation tomorrow and friday .  thanks !  shirley",434
0.0,i dled 3d its very imp,22
0.0,aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....,88
0.0,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,112
1.0,"in financial planning time is your friend  we offer personalized  services designed to fit your investment strategies  with over 20 years of experience , commitment and service .  in financial planning , time is your friend and your enemy .  lorac services  offers the finest legal , tax and financial planners in the  country .  let us help you achieve peace of mind in a volatile marketplace .  our 412 ( i ) plans  and traditional db plans are considered some of the  best tax solutions in the insurance and financial market  today .  services we offer  qualified retirement plans  1 . defined benefit plan  2 . profit - sharing plan  3 . defined contribution plan  4 . 401 k  individual insurance  1 . life insurance  2 . annuities  non qualified  retirement plans  1 . business insurance  a . key person  b . business life insurance  c . buy - sell agreements  visit our web site at  http : / / www . loracservices . com /",928
0.0,"refined products line - - north american markets - cera alert : decem  ber 15 , 2000  cera alert : december 15 , 2000  title : refined products line - - north american markets  cera knowledge areas : refined products  us margin highlights  * responding to falling apparent demand and rising primary inventory levels ,  us gulf coast unleaded gasoline margins versus wti fell by $ 2 . 26 per barrel  to average $ 1 . 45 per barrel during november . gasoline margins have returned  to a historically normal range after spending the summer of 2000 at  exceptionally high values . cera expects gasoline margins to wti to average  $ 2 . 75 per barrel during the first quarter of the new year , $ 1 . 16 per barrel  lower than this year ' s first quarter average .  * high sulfur no . 2 fuel oil differentials with wti dropped slightly ,  averaging $ 5 . 97 per barrel in november . despite the drop of $ 0 . 37 per barrel  from october ' s average , fuel oil differentials remain at unprecedented  values - $ 4 . 20 per barrel higher than a year ago and $ 3 . 46 per barrel greater  that the previous five - year average . for the first quarter of 2001 , cera  anticipates distillate margins to moderate somewhat but remain at a record  high level of $ 4 . 75 per barrel in the first quarter .  * jet / kerosene differentials versus wti rose $ 0 . 63 per barrel from the  october average , reaching a whopping $ 8 . 59 per barrel in november . in  correspondence with the distillate market , jet / kerosene margins are at  historically high levels and receiving support from relatively tight  fundamentals . cera expects jet / kerosene margins to moderate somewhat in the  first quarter in response to seasonal weakening of demand following the  holiday travel season but to remain exceptionally strong at an average of  $ 5 . 75 per barrel .  * margins for us gulf coast 1 % sulfur residual fuel dropped by $ 2 . 15 per  barrel , reaching $ 3 . 99 per barrel below wti during november . despite the  recent widening of differentials , cera expects soaring natural gas prices to  support relatively narrow residual fuel differentials throughout the winter  months . residual fuel differentials are expected to average $ 2 . 50 per barrel  below wti during the first quarter of next year , at the high end of the  historical range .  us demand highlights  * apparent demand for unleaded gasoline fell seasonally by about 0 . 5 million  barrels per day ( mbd ) from the october level , reaching 8 . 36 mbd for the four  weeks ending december 8 . demand is averaging less than 1 percent below last  year largely because y 2 k concerns helped inflate december demand a year ago .  cera anticipates gasoline demand to continue to decline seasonally as colder  temperatures arrive , averaging 8 . 08 mbd during the first quarter of 2001 .  * reported distillate apparent demand remains exceptionally strong at 3 . 94  mbd for the four weeks ending december 8 , over 7 percent greater than this  time last year . this represents a slight increase of about 0 . 05 million  barrels ( mb ) from the end - october level of 3 . 90 mb , but still a record high  level for early december . with support from low home heating oil inventories ,  particularly in the northeast , distillate demand has been very strong during  the fall of 2000 . cera expects demand to remain strong in the coming winter  months , averaging 3 . 79 mb during the first quarter of next year .  * apparent demand for jet fuel declined by 5 percent from the october level  to reach 1 . 68 mbd for the four weeks ending december 8 . despite the decline ,  apparent jet fuel demand is over 1 percent above the year - ago level . the  relative strength of jet fuel reported demand continues to parallel  distillate demand strength with support coming from the use of jet fuel to  help mitigate the tight distillate market fundamentals . cera expects the  demand for jet fuel to average 1 . 81 mb during the fourth quarter .  * reported demand for residual fuel dropped to 0 . 87 mbd for the four weeks  ending december 8 , a decline of about 0 . 09 mbd from the october average and a  slight increase over the november level . demand for residual fuel is  currently 11 percent greater than last year , and surging natural gas prices  are expected to result in continued strong residual fuel demand throughout  the winter . residual fuel demand is expected to remain in the 0 . 85 to 0 . 9 mbd  range during the first quarter of 2001 .  us inventory highlights  * primary inventories of unleaded gasoline rose to 196 . 5 mb , increasing  almost 10 mb from the end - october value . responding to rising stock levels  and declining apparent demand , forward supply coverage of gasoline climbed to  23 . 5 days for the four weeks ending december 8 . forward supply is 2 . 5 percent  below last year ' s level at this time of year and at its lowest level in the  past eight years - although cera still believes coverage is currently  sufficient for the level of demand expected this winter . however , cera is  looking cautiously at the implications of high distillate refinery yields and  production because of the possibility of low gasoline inventories at the  start of the driving season in the second quarter of next year .  * distillate inventory coverage has remained about level since the end of  october at 29 . 2 days of forward supply for the four weeks ending december 8 .  despite record high apparent demand , strong refinery production levels helped  boost primary distillate inventories slightly , to 115 . 3 mb for this period .  primary stocks are 16 percent below last year ' s level at this time and at  their lowest historical level ever . although stocks are low , cera does not  anticipate shortages to occur this winter . assuming normally cold weather ,  refinery production and net imports are expected to be capable of meeting  demand requirements - albeit at a high price .  * jet fuel inventory coverage crept upward by about 1 day of coverage , to  reach 25 . 7 days of forward supply for the four weeks ending december 8 . this  moves jet fuel coverage above the 23 . 5 to 25 days ' supply range that it had  been in for the past four months . the rise of just under 1 day in forward  supply was mainly a response to a decline in apparent demand . jet inventories  and coverage are expected to become tighter in the coming weeks as the pull  from tight distillate markets strengthen , but supplies are expected to be  adequate for the winter .  * inventory coverage of residual fuel rose by almost 4 days of forward supply  from october , reaching 41 . 7 days of forward supply during the four weeks  ending december 8 . the increase in coverage was a temporary response to a  drop in demand and an increase in stocks . with demand expected to strengthen  because of colder weather and high gas prices , cera looks for inventories and  coverage gradually to decline in the coming weeks .  * * end * *  this cera alert will be available in pdf format within 24 hours .  this electronic message and attachments , if any , contain information  from cambridge energy research associates , inc . ( cera ) which is  confidential and may be privileged . unauthorized disclosure , copying ,  distribution or use of the contents of this message or any attachments ,  in whole or in part , is strictly prohibited .  terms of use : http : / / www . cera . com / tos . html  questions / comments : webmaster @ cera . com  copyright 2000 . cambridge energy research associates",7543
0.0,depends on where u going lor.,29
1.0,"graphic design from logos to websites  corporate image can say a lot of things about your  company . contemporary rhythm of life is too dynamic . sometimes it takes oniy  several seconds for  your company to be remembered or to be lost among competitors .  get your loqo , business stationery or website done  right now !  fast turnaround : you wiil see severai logo variants  in three business days .  satisfaction guaranteed : we provide uniimited  amount of chanqes ; you can be sure : it will meet your needs and fit your  business .  fiexible discounts : loqo improvement , additional  formats , bulk orders , special packages .  creative design for  competitive price : have a look at it right now !",705
0.0,"re : greetings from london ( to enron )  iris ,  please , feel free to give me a call when you have a few minutes .  i shall be glad to chat with you .  vince  iris . mack @ paribas . com on 03 / 30 / 2000 02 : 24 : 27 am  to : vkamins @ enron . com  cc : denis . autier @ paribas . com  subject : greetings from london ( to enron )  dear dr . kaminski ,  how are you ? it was nice to meet you at the real options conference in  nyc .  i was intrigued by some of the comments in your conference talk . in  particular , by your use of real options to hedge financial options . this is  something i am interested in as well .  when you have some time , could we chat about this topic in a bit more  detail ?  thanks for your time and consideration . hope to hear from you soon .  regards ,  iris mack  - - - - - - - - - - - - - - - -  this message is confidential ; its contents do not constitute a  commitment by bnp paribas group * except where provided  for in a written agreement between you and bnp paribas group * .  any unauthorised disclosure , use or dissemination , either  whole or partial , is prohibited . if you are not the intended  recipient of the message , please notify the sender immediately .  * bnp paribas group is a trading name of bnp sa and paribas sa  ce message est confidentiel ; son contenu ne represente en  aucun cas un engagement de la part du groupe bnp paribas *  sous reserve de tout accord conclu par ecrit entre vous et le  groupe bnp paribas * . toute publication , utilisation ou diffusion ,  meme partielle , doit etre autorisee prealablement . si vous n ' etes  pas destinataire de ce message , merci d ' en avertir immediatement  l ' expediteur .  * le groupe bnp paribas est le nom commercial utilise par bnp sa et paribas sa",1767
0.0,"that means you got an a in epi, she.s fine. she.s here now.",59
1.0,"fantasy football is back on your tv. go to sky gamestar on sky active and play å£250k dream team. scoring starts on saturday, so register now!sky opt out to 88088",162
1.0,call 09095350301 and send our girls into erotic ecstacy. just 60p/min. to stop texts call 08712460324 (nat rate),112
0.0,so dont use hook up any how,27
0.0,"professor bambos ' itinerary  hello all :  attached please find the itinerary for professor bambos . if any corrections  need to be made , please let me know .  thanks and have a great day !  shirley  3 - 5290",209
0.0,also andros ice etc etc,23
0.0,u still painting ur wall?,25
0.0,"hmmm... guess we can go 4 kb n power yoga... haha, dunno we can tahan power yoga anot... thk got lo oso, forgot liao...",119
0.0,what's your room number again? wanna make sure i'm knocking on the right door,77
0.0,"re :  thank you  vince j kaminski @ ect  03 / 27 / 2000 01 : 02 pm  to : tasha lair / hr / corp / enron @ enron  cc : vince j kaminski / hou / ect @ ect , grant masson / hou / ect @ ect  subject : re :  tasha ,  yes , i think li xiao deserves the bonus .  vince kaminski  tasha lair @ enron  03 / 21 / 2000 02 : 24 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject :  vince ,  linda vargo asked me because i am the administrator of employee referral  program to contact you on whether or not li xiao is eligible for a bonus on  his referral of alex huang . i have informed linda that the decision up to  you . if you feel that alex huang was hired as a result of li bringing him to  the attention of enron then the bonus is due . linda and yourself have  communicated via e - mail on this issue in early february and it appears from  that correspondence that li did encourage alex to e - mail his resume to you .  please advise as to whether or not you want to award the bonus .  thank you",998
0.0,why you keeping me away like this,33
0.0,howz pain?hope u r fine..,25
1.0,"keep your home safe  u . s . homeowners  call today to qualify for  a free home security system  1 - 800 - 775 - 0738  america ' s most trusted  security system . . .  the most  comprehensive  security package  ever offered free !  over 135 , 000  families made  the right  choice !  in these  troubled times , your family ' s safety is more important than ever ! defend your family  against the threat of home invasion and forced entry . make sure you ' re  prepared to get help in the event of an emergency . take advantage of  the following special offer .  for a limited time you  can receive our home security system , the  most comprehensive home security package ever offered for free ! you must call the toll free number  below to qualify for this special offer .  you  don ' t have to be a victim ! intelligent homeowners are  awakening to one undeniable fact . studies show burglars will commit crimes  somewhere else when confronted with a monitored security system . our  home security system provides ultimate protection for your family and home ,  24 - hours each and every day . the bad guys will have to go elsewhere to find  their victim .  state - of - the - art  wireless technology ! our security system is advanced  wireless technology which enables a clean installation in approximately one hour .  no holes to drill , no unsightly wires to run .  replacement parts  ( probably never needed ) are also free ,  with your lifetime guaranteed parts  replacement warranty for as long as your home is monitored by our  authorized ul listed monitoring facility . that tells you the confidence we  place in our product ' s quality .  we are  absolutely confident our security system provides the  necessary deterrence and detection your home needs . to prove it , the company will pay your insurance deductible ( up to  $ 250 . 00 ) in the unlikely event you suffer a loss from an unwanted  intrusion . you also may be eligible for up to  20 % in insurance premium discounts .  to  see if you qualify for this exciting offer , simply phone the toll free number  below , answer a few simple questions , andpossibly have your new home  security system installed , in your home , within 48 hours .  call now ! !  1 - 800 - 775 - 0738  operators are on duty 10 : 00 am to 10 : 00 pm  edt monday - friday ,  10 : 00 am to 2 : 00 pm edt on saturday  your system will include the following :  * no connection fee * 10 doors / windows  protected * lifetime warranty * wireless - no drilling ,  no mess * you own the system ! * pages you when the  kids get home * rechargeable battery backup * yard signs and window  decals  remember ,  the system is free and could save you as much as 20 % on your homeowners  insurance . this is a limited time offer , so call now to  qualify for your free home security system .  call today !  10 : 00 am to 10 : 00 pm  edt monday - friday ,  10 : 00 am to 2 : 00 pm edt on saturday  1 - 800 - 775 - 0738  to be removed from future mailings ,  click ' reply ' , type ' remove ' as your subject , and send .",3049
